client_id,cate_raw,cate_eff,rfm_segment
7a27ade588,0.22233206,0.060852284822,312
60abcaae58,0.2222687,0.060834943190000004,431
7c1a7070ba,0.22219294,0.060814207678,542
e85e6ab8f6,0.2220667,0.06077965579,121
7aa7d9a6d8,0.22199576,0.060760239512,211
fcbc8a00cd,0.22175974,0.060695640838000005,531
a5e1360bbe,0.22153407,0.060633874959,153
8f899a2be6,0.22151768,0.060629389016,423
c77f365403,0.22142395,0.060603735115,121
10edf5e1bb,0.22138608,0.060593370096,413
a72081f2a5,0.2211265,0.06052232305,223
7eca07ae60,0.22111899,0.060520267562999996,435
9e36517e46,0.22094241,0.060471937617,411
47ae52196a,0.22091821,0.060465314077,322
32ab9b01ae,0.22087067,0.060452302379,225
4fdeae57d6,0.22084841,0.060446209816999996,111
bfcb5754c7,0.22077549,0.060426251613,131
a92b36b32e,0.22067958,0.060400001046,111
a1f033e06e,0.22067639,0.060399127943,211
fa458b740a,0.22034916,0.06030956509199999,111
b28b02088e,0.22034058,0.060307216746,135
d40b2d8465,0.2199933,0.06021216621,144
69c6e6d34d,0.21986514,0.060177088818,341
c42f101dc5,0.21974319,0.060143711103,431
986b4a8f71,0.21966624,0.060122649888,531
14a983111d,0.21954086,0.060088333382,111
a82c6797ad,0.21951371,0.060080902427,311
eb8b626cbc,0.21936268,0.060039565516,223
f0e92f2a47,0.2189385,0.059923467450000004,421
537e559f4f,0.21886759,0.059904059383,111
f2f45e8aab,0.21883516,0.059895183292,211
dfab6a1067,0.21883501,0.059895142237,111
0d6d272b87,0.21869409,0.059856572433,511
b330eda3c0,0.21858606,0.059827004621999996,411
731516e362,0.21844217,0.059787621928999994,211
8c00333eeb,0.21830714,0.059750664218,253
b3296520b1,0.21811268,0.059697440516000004,321
d5ac75dd0b,0.21792525,0.059646140924999994,143
c2e6d64510,0.2179071,0.05964117327,152
83883ab502,0.21776491,0.059602255867,155
07e6184104,0.21770829,0.059586758973,151
da2390e9b5,0.21758065,0.059551823904999995,221
364ac30dd7,0.21744612,0.059515003043999995,111
093762c8fb,0.21742144,0.059508248128,225
35dadf07fb,0.21741462,0.059506381494,414
65264d8723,0.21725076,0.059461533011999995,241
2af21c73d7,0.2170865,0.059416575049999996,444
dbe36c3636,0.21707699,0.059413972163,221
b2795d3a51,0.21706206,0.059409885822,313
e4042b4c92,0.21705663,0.059408399631,521
42f319627b,0.21674418,0.059322882066000004,211
b5f1b6be71,0.21662864,0.059291258768,111
d3e5356c07,0.21646282,0.059245873834,411
c072610af0,0.21630964,0.059203948468,111
3027160d3a,0.21629071,0.059198767326999996,511
2c11c6fc13,0.21621916,0.059179184092,311
76bf33578d,0.21609077,0.059144043748999994,521
6e7bbd2c5b,0.21609035,0.059143928794999995,121
8edda6e5cd,0.2160761,0.059140028569999996,421
3a9a4e21de,0.21597195,0.059111522714999996,111
0f4d724c6b,0.21596739,0.059110274643000005,311
014a683119,0.21596003,0.059108260211,111
c5f74e322e,0.21584284,0.059076185308000004,154
d42ba3d7b3,0.21582723,0.059071912851000004,312
6a21970202,0.21582454,0.059071176598,152
c1101a59cd,0.21581677,0.059069049948999995,131
5f995770a2,0.21577048,0.059056380375999994,114
67e94ce544,0.21571726,0.059041814062,131
7527c1dbf2,0.2156322,0.059018533139999996,411
3edcd16ac0,0.21562216,0.059015785192,314
ce1439620a,0.21556085,0.058999004645,111
56e63e2088,0.21542352,0.058961417424000004,143
26bcd075b2,0.21535856,0.058943637872,142
e96c1de12a,0.21535826,0.058943555762,143
66018185ac,0.2153528,0.058942061360000006,153
82ad4bbf3e,0.21533287,0.058936606519000005,425
7d025c1873,0.21528322,0.058923017314,111
7aae3fc296,0.21525401,0.058915022537,341
633aff9b3b,0.21520942,0.058902818254000004,243
b46201b210,0.21486253,0.058807874461,121
036c0a7bdd,0.21479717,0.058789985429000005,143
764570a669,0.21477354,0.058783517898,254
68b4726dd8,0.2147583,0.058779346710000006,511
95764d9d5c,0.21452436,0.058715317332,221
0f7d1f118d,0.2145077,0.05871075749,154
2e11b25ecd,0.21446404,0.058698807748,313
4ed6218140,0.2144332,0.058690366839999994,355
8cd899a210,0.21433112,0.058662427544,135
59e7fcc1e0,0.21430007,0.058653929159,425
26df04b739,0.21410057,0.058599326008999995,411
9e2845dcb8,0.21403593,0.058581634041,143
449bc2dc58,0.21402016,0.058577317792,223
74501a4226,0.21397889,0.058566022193,152
d509b8c892,0.21393612,0.058554316044,151
8d46f64662,0.21391517,0.058548582029,454
3705f74c72,0.21382213,0.058523116981,135
887cb2e012,0.21377355,0.058509820635,332
effd668476,0.21372765,0.058497257804999994,221
8ffb70f9d3,0.21363579,0.058472115723,111
0d10c9be38,0.21356362,0.058452362794000005,152
1645167f83,0.21354145,0.058446294865,221
4694cf913a,0.21352091,0.058440673067,153
82d6af7f0f,0.213478,0.0584289286,411
75b895d1b4,0.21344274,0.058419277937999996,411
f9937a1c89,0.21336532,0.058398088084,143
dba42871ae,0.21334985,0.058393853945000004,411
3aac79379a,0.21331978,0.058385623786,541
b2e59ff258,0.21326578,0.058370843985999996,441
710d9cc10b,0.21314913,0.058338916881,421
9c2d1f3094,0.2130116,0.05830127492,111
8bb726a49d,0.2129187,0.05827584819,211
4491a21a40,0.21289709,0.058269933533,321
12777911fc,0.21280329,0.058244260473,211
6cc66f9213,0.21279007,0.058240642158999996,235
ce357d7d28,0.2127819,0.05823840603,153
e355ecb650,0.21277353,0.058236115160999996,153
0159ec25a7,0.2127409,0.05822718433,521
10b9d5a0b7,0.21270466,0.058217265441999996,513
60a59fdc94,0.21262126,0.058194438862,144
09e33cb81a,0.21257874,0.058182801138,123
131c1cfe71,0.21251565,0.058165533405,411
db3cd57d6d,0.21232066,0.058112164641999996,121
a59f3319c4,0.21225184,0.058093328608,343
2af821a4f1,0.21220487,0.058080472918999995,214
bb409fee0e,0.21219009,0.058076427633,331
c65a40554a,0.21218967,0.058076312679,411
08a50e2c17,0.21211585,0.058056108145,151
782ea51439,0.21190086,0.057997265382,414
a53b6fb947,0.21186033,0.05798617232100001,421
ad92ad7433,0.21185905,0.057985821985,543
babd7ba67b,0.21182981,0.057977818997000004,121
eda5d5c439,0.21173957,0.057953120308999996,511
e1b5a88610,0.21158466,0.057910721442000004,111
